# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:22 CET 2022 [seed=1669887316577]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
3460000	-3501.6163669687016	-294.7939947729578	-3206.822372195744	0.0736806490566092	0.16513925112810404	1.761862181048611	1.292107443321919	-0.47288965874358146	0.7544577771670166	0.16728922608706043	1.0	0.0	1.0	1.0	1.0	4.0	1.761862181048611	0.0	-0.47288965874358146	0.7544577771670166	0.16728922608706043	0.0	0.0	-1501.2934229613109	-1705.5289492344327
3470000	-3484.5180703539327	-310.81494343725825	-3173.7031269166746	0.07543722447395329	0.1721681884854915	1.5853082181206053	-3.6637178863901827	-0.5233237712415467	0.749321441869448	4.896612953462644	1.0	0.0	1.0	1.0	0.0	3.0	1.5853082181206053	-0.0	-0.5233237712415467	0.749321441869448	0.0	0.0	0.0	-1480.577774386888	-1693.1253525297866
3480000	-3481.0966108895304	-305.4695500561105	-3175.62706083342	0.08508660210679517	0.1567451053629458	1.4701285109131952	-0.21194086977256463	-0.5114024462378738	0.5806974568301193	0.2704522626458362	1.0	0.0	1.0	1.0	1.0	4.0	1.4701285109131952	-0.0	-0.5114024462378738	0.5806974568301193	0.2704522626458362	0.0	0.0	-1465.8842554865212	-1709.7428053468986
3490000	-3495.0066038983723	-338.1929605989642	-3156.813643299408	0.10010526828782566	0.16653688068586456	1.543465380446403	2.6142632627140165	-0.5916804297990739	0.6484377018452108	0.10363390442868392	1.0	0.0	1.0	1.0	0.0	3.0	1.543465380446403	0.0	-0.5916804297990739	0.6484377018452108	0.0	0.0	0.0	-1438.9007377049466	-1717.912905594461
3500000	-3489.714293818039	-290.018099600347	-3199.696194217692	0.08585199865058872	0.13739987498134296	1.3826053440562995	-0.746707006000253	-0.5756231533607781	0.5698762806290244	3.704338791925803	1.0	1.0	1.0	1.0	0.0	4.0	1.3826053440562995	-0.746707006000253	-0.5756231533607781	0.5698762806290244	0.0	0.0	0.0	-1468.4126673413057	-1731.2835268763863
3510000	-3482.5218824142494	-317.2045169485759	-3165.3173654656734	0.07936188505070556	0.172980600738046	1.4725460378450872	-0.21793584615535153	-0.567070429311976	0.7587264025889771	-3.0230582942358843	1.0	1.0	1.0	1.0	0.0	4.0	1.4725460378450872	-0.21793584615535153	-0.567070429311976	0.7587264025889771	-0.0	0.0	0.0	-1475.9292063485436	-1689.3881591171298
3520000	-3484.6781544203013	-317.6392492588282	-3167.038905161473	0.09345853716760576	0.1557540027708498	1.4990618943362868	0.45418216867239636	-0.5797309119537595	0.7159965229585739	-0.3946462885516431	1.0	0.0	1.0	1.0	0.0	3.0	1.4990618943362868	0.0	-0.5797309119537595	0.7159965229585739	-0.0	0.0	0.0	-1455.555697232465	-1711.483207929008
3530000	-3482.7117516401677	-324.64234096177637	-3158.0694106783913	0.09156422572336487	0.16471034763270118	1.4757611705385667	2.2512980009675028	-0.5570284553166365	0.6662026704369516	-1.9953954654252515	1.0	0.0	1.0	1.0	0.0	3.0	1.4757611705385667	0.0	-0.5570284553166365	0.6662026704369516	-0.0	0.0	0.0	-1455.6388870774697	-1702.4305236009213
3540000	-3481.1748241241103	-317.72761003367515	-3163.447214090435	0.08415959453172889	0.1647527150790795	1.3036469700548654	-0.680597104740662	-0.4921288937104923	0.6058288574908697	-2.3021904807313844	1.0	1.0	1.0	1.0	0.0	4.0	1.3036469700548654	-0.680597104740662	-0.4921288937104923	0.6058288574908697	-0.0	0.0	0.0	-1467.6495051494278	-1695.7977089410072
3550000	-3476.0250183880626	-303.96890238803985	-3172.056116000023	0.08271376424728899	0.15668108385528698	1.674870217987505	3.9176148837840263	-0.4835314139673282	0.7326763973315426	0.18403208297943097	1.0	0.0	1.0	1.0	1.0	4.0	1.674870217987505	0.0	-0.4835314139673282	0.7326763973315426	0.18403208297943097	0.0	0.0	-1465.8965434469385	-1706.1595725530844
3560000	-3486.408386219272	-326.83884129133526	-3159.569544927937	0.09318401954181299	0.15706417337736067	1.4882903996751171	0.17963122841523504	-0.5393386841820349	0.7941767197538924	-0.21676088143246647	1.0	0.0	1.0	1.0	0.0	3.0	1.4882903996751171	0.0	-0.5393386841820349	0.7941767197538924	-0.0	0.0	0.0	-1446.9398950168709	-1712.629649911066
3570000	-3486.592670677627	-324.6938346899076	-3161.8988359877194	0.09431693450764353	0.1681404132653252	1.3559845271109647	1.6428506922423038	-0.5252125125277688	0.6849967874503811	-0.021310275598835263	1.0	0.0	1.0	1.0	0.0	3.0	1.3559845271109647	0.0	-0.5252125125277688	0.6849967874503811	-0.0	0.0	0.0	-1458.4453729534378	-1703.4534630342819
3580000	-3491.0964498246803	-334.7055013780236	-3156.3909484466567	0.08344768490812489	0.17517784760169564	1.2799113122751384	-0.761113279314492	-0.5366759583372912	0.6312818783219861	-2.739752365752025	1.0	1.0	1.0	1.0	0.0	4.0	1.2799113122751384	-0.761113279314492	-0.5366759583372912	0.6312818783219861	-0.0	0.0	0.0	-1465.2268866703641	-1691.1640617762923
3590000	-3480.963778499354	-299.0802274323239	-3181.88355106703	0.0888885702563553	0.143307266313898	1.6058367396782922	0.4723150508040142	-0.5476954405451854	0.7208087882820593	0.16774815776850563	1.0	0.0	1.0	1.0	1.0	4.0	1.6058367396782922	0.0	-0.5476954405451854	0.7208087882820593	0.16774815776850563	0.0	0.0	-1458.259749343457	-1723.623801723573
3600000	-3484.842900118701	-357.8507577841638	-3126.992142334537	0.09947010386055143	0.17799469255469544	1.4801239941043156	-0.9308610475270076	-0.48717182381366664	0.4446374822811985	0.31197860533219374	1.0	0.0	1.0	1.0	1.0	4.0	1.4801239941043156	-0.0	-0.48717182381366664	0.4446374822811985	0.31197860533219374	0.0	0.0	-1439.7948516726658	-1687.1972906618714
3610000	-3476.956447342447	-300.41263934556525	-3176.5438079968817	0.08449025400441065	0.14829037036566226	1.3058737419155169	-0.7846377753881814	-0.5382662212520389	0.4740729525581356	0.34742242379407456	1.0	1.0	1.0	1.0	1.0	5.0	1.3058737419155169	-0.7846377753881814	-0.5382662212520389	0.4740729525581356	0.34742242379407456	0.0	0.0	-1463.5541455921687	-1712.9896624047133
3620000	-3465.936218400835	-294.3547756500701	-3171.581442750765	0.08170039479885043	0.14706544222525447	1.516145079104317	-1.4959190213735085	-0.6229024240274403	0.6601815958957784	0.09806631419537365	1.0	1.0	1.0	1.0	1.0	5.0	1.516145079104317	-1.4959190213735085	-0.6229024240274403	0.6601815958957784	0.09806631419537365	0.0	0.0	-1450.390447385307	-1721.190995365458
3630000	-3490.700248256806	-298.9204241753655	-3191.7798240814404	0.0783270596114347	0.15899695539365755	1.4328459996188112	-1.4111202268668468	-0.64675094573196	0.8005445631137766	-0.6821860489866518	1.0	1.0	1.0	1.0	0.0	4.0	1.4328459996188112	-1.4111202268668468	-0.64675094573196	0.8005445631137766	-0.0	0.0	0.0	-1471.4480676691198	-1720.3317564123206
3640000	-3486.5310212699687	-311.9539625459576	-3174.5770587240113	0.08246828300278097	0.16640425158886166	1.4105754569594002	-1.2140734959711754	-0.44642529561581457	0.6052403664465846	1.046445874412562	1.0	0.0	1.0	1.0	0.0	3.0	1.4105754569594002	-0.0	-0.44642529561581457	0.6052403664465846	0.0	0.0	0.0	-1474.470654621572	-1700.1064041024392
3650000	-3484.0697540313213	-335.69314090450746	-3148.376613126814	0.092482821418848	0.1710380480855154	1.7744973094243741	-0.16144855765597158	-0.5531605591817828	0.8073792801924089	0.6487449059097784	1.0	0.0	1.0	1.0	0.0	3.0	1.7744973094243741	-0.0	-0.5531605591817828	0.8073792801924089	0.0	0.0	0.0	-1456.570689512014	-1691.8059236148001
3660000	-3489.975173787949	-312.66773888306363	-3177.3074349048857	0.09116728129859676	0.1579133346984086	1.5905657212242263	0.5512618896968128	-0.5196610964355646	0.8721597498363776	2.073899306904831	1.0	0.0	1.0	1.0	0.0	3.0	1.5905657212242263	0.0	-0.5196610964355646	0.8721597498363776	0.0	0.0	0.0	-1458.1145249137671	-1719.1929099911183
3670000	-3498.4975472202996	-324.9489011696958	-3173.5486460506036	0.08899565793385958	0.16676086330051007	1.3894710717442365	1.0082799697401148	-0.5628101188458753	0.7174594437410257	1.2927868831862623	1.0	0.0	1.0	1.0	0.0	3.0	1.3894710717442365	0.0	-0.5628101188458753	0.7174594437410257	0.0	0.0	0.0	-1473.64846865563	-1699.9001773949733
3680000	-3481.867435206053	-323.1530342781185	-3158.7144009279345	0.09355828078319224	0.16305686105594427	1.3708894507038776	-2.6542052150007787	-0.45782964862247205	0.5175709627272416	0.1522639952274238	1.0	0.0	1.0	1.0	1.0	4.0	1.3708894507038776	-0.0	-0.45782964862247205	0.5175709627272416	0.1522639952274238	0.0	0.0	-1456.4864894170992	-1702.2279115108352
3690000	-3493.240847664069	-294.9969715091096	-3198.2438761549593	0.08463979818188336	0.14331326282035314	1.5436801558814588	2.1017736201360813	-0.5627420643906522	0.4977377602624871	0.32149428910327893	1.0	0.0	1.0	1.0	1.0	4.0	1.5436801558814588	0.0	-0.5627420643906522	0.4977377602624871	0.32149428910327893	0.0	0.0	-1467.2772057192615	-1730.9666704356978
3700000	-3484.870218871563	-290.6177971419039	-3194.252421729659	0.09266279680071451	0.13225314782780592	1.2826411235293456	-0.6190776144828438	-0.5226380156949338	0.7400696424278461	-0.9234991285334642	1.0	1.0	1.0	1.0	0.0	4.0	1.2826411235293456	-0.6190776144828438	-0.5226380156949338	0.7400696424278461	-0.0	0.0	0.0	-1456.1979135058607	-1738.0545082237984
3710000	-3489.739912414223	-307.64983786440763	-3182.090074549815	0.08432498432368185	0.1571557198332808	1.4817656568137547	-3.1340522124565875	-0.5456241792418679	0.6543871771637506	4.3984739374681565	1.0	0.0	1.0	1.0	0.0	3.0	1.4817656568137547	-0.0	-0.5456241792418679	0.6543871771637506	0.0	0.0	0.0	-1472.3444636288382	-1709.745610920977
3720000	-3477.713542275179	-316.60723490340064	-3161.1063073717783	0.08674958057890289	0.1647056931501619	1.3631185713218261	-0.6635179223521415	-0.4848670973731883	0.5922464704058664	0.16982277074621718	1.0	1.0	1.0	1.0	1.0	5.0	1.3631185713218261	-0.6635179223521415	-0.4848670973731883	0.5922464704058664	0.16982277074621718	0.0	0.0	-1458.25352614715	-1702.8527812246282
3730000	-3475.6854694113385	-311.678635592178	-3164.0068338191604	0.08162215021416541	0.16377147581591117	1.371550332787085	1.963313470266315	-0.47995364407012225	0.5121482052499636	0.2669450760232405	1.0	0.0	1.0	1.0	1.0	4.0	1.371550332787085	0.0	-0.47995364407012225	0.5121482052499636	0.2669450760232405	0.0	0.0	-1465.9628748181588	-1698.043959001002
3740000	-3496.0907229648788	-299.16073860206933	-3196.9299843628096	0.09043548289381598	0.14810165108405646	1.433214894313645	1.2734585127320428	-0.4643811911914581	0.6499404590571866	1.0938497670899732	1.0	0.0	1.0	1.0	0.0	3.0	1.433214894313645	0.0	-0.4643811911914581	0.6499404590571866	0.0	0.0	0.0	-1468.2322548101165	-1728.6977295526933
3750000	-3476.375323531786	-334.43217037807807	-3141.943153153708	0.09058402082232049	0.1749917222236479	1.5668836425526556	1.6955537586647107	-0.5592401065335897	0.7847349882008183	2.8841725286416056	1.0	0.0	1.0	1.0	0.0	3.0	1.5668836425526556	0.0	-0.5592401065335897	0.7847349882008183	0.0	0.0	0.0	-1456.9991356229264	-1684.9440175307816
3760000	-3467.9093264556104	-313.8815598673299	-3154.0277665882804	0.08286274432832465	0.16057425407160442	1.3149108885324876	-0.602365934238876	-0.5164627998685906	0.5764931722816625	1.6778483920149572	1.0	1.0	1.0	1.0	0.0	4.0	1.3149108885324876	-0.602365934238876	-0.5164627998685906	0.5764931722816625	0.0	0.0	0.0	-1456.2156050567407	-1697.81216153154
3770000	-3476.437889391617	-316.9433823625919	-3159.494507029025	0.08785159776646577	0.15811010491128147	1.3050862138714177	-0.6480124518398703	-0.5859510929905334	0.570211407467698	0.11208555578832663	1.0	1.0	1.0	1.0	1.0	5.0	1.3050862138714177	-0.6480124518398703	-0.5859510929905334	0.570211407467698	0.11208555578832663	0.0	0.0	-1450.3960387840277	-1709.098468244997
3780000	-3494.8248378647154	-317.43543585627225	-3177.389402008443	0.09536187175777183	0.1520765855683693	1.6272155939784092	-0.05218431800536496	-0.5191523240585985	0.7272722753508588	0.17609451465954012	1.0	1.0	1.0	1.0	1.0	5.0	1.6272155939784092	-0.05218431800536496	-0.5191523240585985	0.7272722753508588	0.17609451465954012	0.0	0.0	-1448.7472965948377	-1728.6421054136053
3790000	-3482.902257042173	-332.5106204085678	-3150.3916366336052	0.08754511693628354	0.1764604917891879	1.5383786658809246	0.53930905289533	-0.5331488533253707	0.7118820899461739	1.2761336767210472	1.0	0.0	1.0	1.0	0.0	3.0	1.5383786658809246	0.0	-0.5331488533253707	0.7118820899461739	0.0	0.0	0.0	-1458.9545432256505	-1691.437093407955
3800000	-3478.6832819351994	-322.602790417204	-3156.080491517995	0.08841799828678977	0.16667891540772475	1.4216641978093931	3.039925655071785	-0.48246716583065147	0.5220229256586367	0.3254897185173172	1.0	0.0	1.0	1.0	1.0	4.0	1.4216641978093931	0.0	-0.48246716583065147	0.5220229256586367	0.3254897185173172	0.0	0.0	-1457.1097186823672	-1698.9707728356282
3810000	-3486.82082308974	-338.3719055857799	-3148.44891750396	0.10019035599596655	0.1630812107133442	1.596578994533765	-4.424676077678779	-0.7004544994457279	0.783036229461731	-2.6019737791806996	1.0	0.0	1.0	1.0	0.0	3.0	1.596578994533765	-0.0	-0.7004544994457279	0.783036229461731	-0.0	0.0	0.0	-1435.5103679608737	-1712.9385495430863
3820000	-3485.040503452101	-304.01211904388236	-3181.0283844082187	0.08672073550796036	0.15107255682481094	1.5057770872115424	-1.0798566450913976	-0.5422405282864486	0.7337045829378924	0.613352843226303	1.0	0.0	1.0	1.0	0.0	3.0	1.5057770872115424	-0.0	-0.5422405282864486	0.7337045829378924	0.0	0.0	0.0	-1463.6640089537154	-1717.3643754545033
3830000	-3473.6416523659414	-296.9843483370656	-3176.657304028876	0.08072424594079525	0.1524662473934133	1.3444738915672274	-1.4047780895951196	-0.5815466865249391	0.5926867799774906	-0.46119656283716143	1.0	1.0	1.0	1.0	0.0	4.0	1.3444738915672274	-1.4047780895951196	-0.5815466865249391	0.5926867799774906	-0.0	0.0	0.0	-1472.3932337679876	-1704.2640702608883
3840000	-3476.3577906326605	-316.8572980602415	-3159.500492572419	0.091202497358161	0.15765481749880883	1.5882251293830432	3.6904323787716495	-0.5675364957585096	0.8425389372382868	-0.5232218018288352	1.0	0.0	1.0	1.0	0.0	3.0	1.5882251293830432	0.0	-0.5675364957585096	0.8425389372382868	-0.0	0.0	0.0	-1452.5546483448866	-1706.945844227532
3850000	-3478.466760538227	-305.1763751827826	-3173.2903853554444	0.08813325479598183	0.14680110629513043	1.2989601973309757	-0.7951175894463904	-0.5891647423194551	0.62552958041254	-0.3973518805277767	1.0	1.0	1.0	1.0	0.0	4.0	1.2989601973309757	-0.7951175894463904	-0.5891647423194551	0.62552958041254	-0.0	0.0	0.0	-1453.158593314748	-1720.1317920406962
3860000	-3479.6056807861437	-311.76979723829197	-3167.8358835478516	0.08592396911223195	0.1599071253127515	1.5285785386271273	-2.1581902997367024	-0.5847027623488509	0.6597187178569177	0.13364912739231366	1.0	0.0	1.0	1.0	1.0	4.0	1.5285785386271273	-0.0	-0.5847027623488509	0.6597187178569177	0.13364912739231366	0.0	0.0	-1459.0144387898558	-1708.8214447579958
3870000	-3492.5011480188864	-347.3521319755375	-3145.149016043349	0.08388787609598337	0.19567277532765381	1.6092191943820688	1.1377340544387406	-0.5612586207863991	0.8303041409058947	2.716819858374752	1.0	0.0	1.0	1.0	0.0	3.0	1.6092191943820688	0.0	-0.5612586207863991	0.8303041409058947	0.0	0.0	0.0	-1466.6046221889023	-1678.5443938544468
3880000	-3492.211931275314	-298.3327140948188	-3193.8792171804953	0.07668610298212603	0.15821490418471337	1.4071700095837627	-3.7007065548971023	-0.5486522829249875	0.5859158411731529	-1.851473062865418	1.0	0.0	1.0	1.0	0.0	3.0	1.4071700095837627	-0.0	-0.5486522829249875	0.5859158411731529	-0.0	0.0	0.0	-1488.9211613646362	-1704.9580558158589
3890000	-3482.5935895529287	-317.9963243300286	-3164.5972652229	0.08639150695141147	0.15891399349516783	1.3872867484233826	-0.9026063931048789	-0.5593428527403853	0.5540349649949591	-0.9792296783215872	1.0	1.0	1.0	1.0	0.0	4.0	1.3872867484233826	-0.9026063931048789	-0.5593428527403853	0.5540349649949591	-0.0	0.0	0.0	-1455.9263002354865	-1708.6709649874135
3900000	-3485.8500542538845	-292.4575724970303	-3193.392481756854	0.08137584336483093	0.15253422066301292	1.5439255918393857	-0.30339087600443804	-0.5144480798930439	0.6152676577962486	-0.33255041699693044	1.0	1.0	1.0	1.0	0.0	4.0	1.5439255918393857	-0.30339087600443804	-0.5144480798930439	0.6152676577962486	-0.0	0.0	0.0	-1475.8698362706173	-1717.5226454862368
3910000	-3477.2355678080667	-316.3473071927502	-3160.8882606153165	0.08061212976780249	0.17004928850352768	1.6480410305429516	-1.5467802408416593	-0.5949639584582802	0.7868361422871815	-0.7007307742557527	1.0	0.0	1.0	1.0	0.0	3.0	1.6480410305429516	-0.0	-0.5949639584582802	0.7868361422871815	-0.0	0.0	0.0	-1466.3248078725844	-1694.563452742732
3920000	-3499.142049559837	-343.7868157507637	-3155.355233809073	0.09632613970465044	0.18123600750364452	1.6145150984623946	0.3067323807920509	-0.5203640572930862	0.7558754171632522	2.1032855837536353	1.0	0.0	1.0	1.0	0.0	3.0	1.6145150984623946	0.0	-0.5203640572930862	0.7558754171632522	0.0	0.0	0.0	-1453.4107966795614	-1701.944437129512
3930000	-3487.700691332818	-290.47554412328515	-3197.225147209533	0.07954924604831379	0.1485097622236459	1.300963292247994	-1.4006536335940978	-0.5125816081789027	0.5399700086854671	-0.5570621052605818	1.0	1.0	1.0	1.0	0.0	4.0	1.300963292247994	-1.4006536335940978	-0.5125816081789027	0.5399700086854671	-0.0	0.0	0.0	-1468.3983577574256	-1728.8267894521073
3940000	-3475.090066172367	-298.3172355381449	-3176.7728306342224	0.08438604228804261	0.14719781577558108	1.5452492876422792	1.146191718798461	-0.5043200549786516	0.7503030055337402	-0.2887479392144952	1.0	0.0	1.0	1.0	0.0	3.0	1.5452492876422792	0.0	-0.5043200549786516	0.7503030055337402	-0.0	0.0	0.0	-1459.6737824850777	-1717.099048149145
3950000	-3494.2414296589814	-299.9083357987929	-3194.3330938601885	0.08925321795468673	0.14582189928268335	1.4441532298468782	-1.4306561692745488	-0.6966272343642578	0.7330619496186331	2.2381212709900944	1.0	1.0	1.0	1.0	0.0	4.0	1.4441532298468782	-1.4306561692745488	-0.6966272343642578	0.7330619496186331	0.0	0.0	0.0	-1454.4395144429109	-1739.8935794172778
3960000	-3485.982943975288	-330.4791669227093	-3155.5037770525787	0.09619932829835998	0.16504453650575407	1.5624905446387207	-2.3325857376764323	-0.574293481604259	0.6910866112258226	-1.1713494994228555	1.0	0.0	1.0	1.0	0.0	3.0	1.5624905446387207	-0.0	-0.574293481604259	0.6910866112258226	-0.0	0.0	0.0	-1446.485150274415	-1709.0186267781637
3970000	-3481.1373325937734	-315.1059156759972	-3166.0314169177764	0.08489996563636516	0.1603175930338558	1.26207537408682	-0.9150920473406612	-0.5065965164502816	0.6087480102213925	0.9127449738737696	1.0	1.0	1.0	1.0	0.0	4.0	1.26207537408682	-0.9150920473406612	-0.5065965164502816	0.6087480102213925	0.0	0.0	0.0	-1456.700775926343	-1709.3306409914333
3980000	-3482.379685615561	-311.2739020150716	-3171.1057836004893	0.08716194939766793	0.16191304019839617	1.2727818622372096	-0.4315737028457538	-0.4842383312214669	0.412930936663071	0.2610809939568631	1.0	0.0	1.0	1.0	1.0	4.0	1.2727818622372096	-0.0	-0.4842383312214669	0.412930936663071	0.2610809939568631	0.0	0.0	-1470.88236519903	-1700.2234184014596
3990000	-3467.8619682411136	-297.9389812648923	-3169.922986976221	0.07802300541690127	0.15628589183604782	1.3438171222263284	-1.5489404000528717	-0.6829577871174509	0.607706068929963	-5.675740601712731	1.0	1.0	1.0	1.0	0.0	4.0	1.3438171222263284	-1.5489404000528717	-0.6829577871174509	0.607706068929963	-0.0	0.0	0.0	-1468.1489545380427	-1701.7740324381782
4000000	-3471.444449589052	-318.6713876467318	-3152.7730619423205	0.08872570795579589	0.1591025477531065	1.4342902104837578	-0.146890952147136	-0.4721400523975973	0.6361239102017784	-0.3100318445994292	1.0	1.0	1.0	1.0	0.0	4.0	1.4342902104837578	-0.146890952147136	-0.4721400523975973	0.6361239102017784	-0.0	0.0	0.0	-1453.8724064232176	-1698.9006555191029
4010000	-3491.4147511103824	-315.38623414219273	-3176.0285169681897	0.07884699383308551	0.17159090021111625	1.4218896338939513	2.0769848498950187	-0.46639326668380665	0.5558354038785505	0.18683180917244424	1.0	0.0	1.0	1.0	1.0	4.0	1.4218896338939513	0.0	-0.46639326668380665	0.5558354038785505	0.18683180917244424	0.0	0.0	-1486.2540642025224	-1689.7744527656673
4020000	-3493.5873113058183	-315.25233746477926	-3178.334973841039	0.08266923297467528	0.16684083549731804	1.6550859994561442	2.143828337330866	-0.5254098421468063	0.732023537703669	-1.1894227055340043	1.0	0.0	1.0	1.0	0.0	3.0	1.6550859994561442	0.0	-0.5254098421468063	0.732023537703669	-0.0	0.0	0.0	-1469.0793021050144	-1709.2556717360244
4030000	-3467.8350162856573	-287.4885158058859	-3180.3465004797713	0.07998236367003979	0.1419921532334664	1.4691566417289617	-3.3964509026252765	-0.5568932498378982	0.6243585064194213	0.10337888018940859	1.0	0.0	1.0	1.0	1.0	4.0	1.4691566417289617	-0.0	-0.5568932498378982	0.6243585064194213	0.10337888018940859	0.0	0.0	-1470.560116497282	-1709.7863839824893
4040000	-3480.039525890226	-315.2140746006198	-3164.825451289606	0.09089447167202941	0.16673719125441355	1.5932072476569155	0.2012412341203642	-0.5533356460326703	0.6759733408306963	-0.09969167265315881	1.0	0.0	1.0	1.0	0.0	3.0	1.5932072476569155	0.0	-0.5533356460326703	0.6759733408306963	-0.0	0.0	0.0	-1464.865670478993	-1699.959780810613
4050000	-3483.845820895828	-323.1990818563147	-3160.6467390395137	0.0881316470430242	0.1575577043890725	1.5973620923747407	0.0884146352848389	-0.5174957129404538	0.6642027385840542	-5.539018473933271	1.0	0.0	1.0	1.0	0.0	3.0	1.5973620923747407	0.0	-0.5174957129404538	0.6642027385840542	-0.0	0.0	0.0	-1454.5491739365589	-1706.0975651029546
4060000	-3488.588538411534	-310.57094473856483	-3178.0175936729693	0.08245291399944418	0.1647519592596279	1.5495796976366205	0.604114930700437	-0.5401106862912723	0.5968833135096485	-0.26252823130270564	1.0	0.0	1.0	1.0	0.0	3.0	1.5495796976366205	0.0	-0.5401106862912723	0.5968833135096485	-0.0	0.0	0.0	-1471.7597991481343	-1706.2577945248352
4070000	-3491.5067648001104	-326.5592874709237	-3164.9474773291868	0.09567649922314458	0.15933908355272144	1.5138764587619014	-3.6817208354121704	-0.5339446560794702	0.7004939306652855	-1.9196192293078616	1.0	0.0	1.0	1.0	0.0	3.0	1.5138764587619014	-0.0	-0.5339446560794702	0.7004939306652855	-0.0	0.0	0.0	-1454.751514937164	-1710.1959623920227
4080000	-3493.7630545178554	-317.8581265119118	-3175.9049280059435	0.09882434782210178	0.15096492615153556	1.4050790121624765	1.8414345679532844	-0.48148528923814093	0.6022147144316601	0.12297934885819337	1.0	0.0	1.0	1.0	1.0	4.0	1.4050790121624765	0.0	-0.48148528923814093	0.6022147144316601	0.12297934885819337	0.0	0.0	-1456.2721637278605	-1719.6327642780832
4090000	-3482.1473391873214	-314.4151338315949	-3167.7322053557264	0.08517984761594871	0.16608994397760032	1.564452401518766	0.1453483457021587	-0.4870307590747336	0.6982569201749367	-3.351671503446058	1.0	0.0	1.0	1.0	0.0	3.0	1.564452401518766	0.0	-0.4870307590747336	0.6982569201749367	-0.0	0.0	0.0	-1466.1582490858418	-1701.5739562698845
4100000	-3486.0154618233755	-324.53133943095986	-3161.484122392416	0.08399204336579862	0.177353956046512	1.482599816263578	-1.7490935158826864	-0.5654553815002358	0.5977940345049086	0.043991465722401805	1.0	0.0	1.0	1.0	1.0	4.0	1.482599816263578	-0.0	-0.5654553815002358	0.5977940345049086	0.043991465722401805	0.0	0.0	-1466.3113167588579	-1695.1728056335583
4110000	-3477.0513314045493	-324.6059285258993	-3152.44540287865	0.08786769894736682	0.1692644324322974	1.5700938130018074	0.6958332747237298	-0.5763491808964254	0.7839823261917477	-1.810981142167566	1.0	0.0	1.0	1.0	0.0	3.0	1.5700938130018074	0.0	-0.5763491808964254	0.7839823261917477	-0.0	0.0	0.0	-1455.0556012061763	-1697.3898016724736
4120000	-3490.0712863308336	-307.92099004079904	-3182.1502962900345	0.08184191889507016	0.16077338716295247	1.3890288706246594	-0.14526162463323072	-0.476070876863255	0.5382110207341547	0.11393621042703339	1.0	0.0	1.0	1.0	1.0	4.0	1.3890288706246594	-0.0	-0.476070876863255	0.5382110207341547	0.11393621042703339	0.0	0.0	-1475.7860043112644	-1706.36429197877
4130000	-3467.5160728447627	-283.9236265962519	-3183.592446248511	0.07777525193711257	0.14264950892911749	1.3456865617149416	-1.5141683824706196	-0.679465575638692	0.7159897842035201	2.558554079485405	1.0	1.0	1.0	1.0	0.0	4.0	1.3456865617149416	-1.5141683824706196	-0.679465575638692	0.7159897842035201	0.0	0.0	0.0	-1466.149009273963	-1717.4434369745481
4140000	-3488.428907787238	-324.6552885331204	-3163.773619254118	0.09843309590915934	0.15274519166588185	1.5542465003054289	-1.1337540040598748	-0.49653892831243607	0.7090174764283003	-0.6639101715687965	1.0	0.0	1.0	1.0	0.0	3.0	1.5542465003054289	-0.0	-0.49653892831243607	0.7090174764283003	-0.0	0.0	0.0	-1445.248590697882	-1718.525028556236
4150000	-3496.5212313331176	-321.80021694298375	-3174.721014390134	0.09294399578355748	0.15768006699239034	1.5379369423821903	-1.5718157154194052	-0.5534384834172756	0.5190516521534653	0.3535332336443434	1.0	0.0	1.0	1.0	1.0	4.0	1.5379369423821903	-0.0	-0.5534384834172756	0.5190516521534653	0.3535332336443434	0.0	0.0	-1456.7768492039295	-1717.9441651862044
4160000	-3484.1166998349736	-330.4531377041428	-3153.6635621308305	0.09129107577786989	0.16956667790749322	1.428231666132405	0.3738308617573771	-0.517921432889227	0.7057844863289677	-0.49821977220148833	1.0	0.0	1.0	1.0	0.0	3.0	1.428231666132405	0.0	-0.517921432889227	0.7057844863289677	-0.0	0.0	0.0	-1463.193184066273	-1690.4703780645577
4170000	-3484.1165910021673	-309.30372952499147	-3174.812861477176	0.08845441366021461	0.15629544799226397	1.6832223127753656	-0.12189542404243198	-0.5516967780288989	0.6722107553920623	0.25471355036956944	1.0	1.0	1.0	1.0	1.0	5.0	1.6832223127753656	-0.12189542404243198	-0.5516967780288989	0.6722107553920623	0.25471355036956944	0.0	0.0	-1451.6274318017522	-1723.1854296754238
