# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 15:18:38 CET 2022 [seed=1669817914814]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates	c_allTransitions[1]
3370000	-1609.3139936951602	-114.50612530382969	-1494.8078683913304	0.06664685783375279	1.6125251005137147	0.2844411565081511	-0.6456882724032393	0.5174123832528057	1.023136473450303	1.0	0.0	1.0	1.0	0.0	3.0	1.6125251005137147	0.0	-0.6456882724032393	0.5174123832528057	0.0	0.0	343.0
3380000	-1605.8322809415938	-125.24033161791208	-1480.5919493236818	0.072482854145316	1.6576515598145465	2.577456961320986	-0.7271274330171772	0.4712129259528865	0.3185943863502996	1.0	0.0	1.0	1.0	1.0	4.0	1.6576515598145465	0.0	-0.7271274330171772	0.4712129259528865	0.3185943863502996	0.0	318.0
3390000	-1611.1454150615816	-123.0389356104477	-1488.106479451134	0.07096511367548361	1.6355873219855395	0.05214552632273624	-0.6453980419553534	0.5170478321144091	-1.7480807852637785	1.0	0.0	1.0	1.0	0.0	3.0	1.6355873219855395	0.0	-0.6453980419553534	0.5170478321144091	-0.0	0.0	322.0
3400000	-1618.418686714494	-136.9805065366848	-1481.4381801778093	0.08149561267579974	1.5645917997125907	2.704348944493917	-0.6608087841644347	0.34314113015551223	1.2143564793390427	1.0	0.0	1.0	1.0	0.0	3.0	1.5645917997125907	0.0	-0.6608087841644347	0.34314113015551223	0.0	0.0	324.0
3410000	-1609.871154158841	-117.57400566199816	-1492.2971484968427	0.06920958365686174	1.8403613858996632	0.6058384816633873	-0.7098800278377825	0.6194395917641681	-1.4179555131148707	1.0	0.0	1.0	1.0	0.0	3.0	1.8403613858996632	0.0	-0.7098800278377825	0.6194395917641681	-0.0	0.0	333.0
3420000	-1613.9148860796593	-125.20762852717729	-1488.707257552482	0.07351248853536042	1.7529425933774363	0.41880524445526546	-0.7915538965558713	0.6163146701925366	0.10044596834132828	1.0	0.0	1.0	1.0	0.0	3.0	1.7529425933774363	0.0	-0.7915538965558713	0.6163146701925366	0.0	0.0	335.0
3430000	-1611.9717485808358	-139.90569256890225	-1472.0660560119336	0.0828209457015933	1.5329094102758483	0.9602207053342803	-0.5855909051397611	0.5948814420198433	0.49158889215769563	1.0	0.0	1.0	1.0	0.0	3.0	1.5329094102758483	0.0	-0.5855909051397611	0.5948814420198433	0.0	0.0	333.0
3440000	-1606.2928682835866	-126.86342117880064	-1479.429447104786	0.07314287342951101	1.7052876349518504	-0.5343655800484532	-0.5174542882935887	0.4761648617334787	0.424421670938575	1.0	0.0	1.0	1.0	1.0	4.0	1.7052876349518504	-0.0	-0.5174542882935887	0.4761648617334787	0.424421670938575	0.0	328.0
3450000	-1611.064530506756	-121.98562795930219	-1489.0789025474537	0.07214195565906605	1.612812291833707	0.9721852221456303	-0.7642101629553016	0.5068646139884588	1.3045901801247273	1.0	0.0	1.0	1.0	0.0	3.0	1.612812291833707	0.0	-0.7642101629553016	0.5068646139884588	0.0	0.0	327.0
3460000	-1611.877772942138	-132.78267619622395	-1479.0950967459141	0.07749558700589898	1.5073197077273173	4.103461729906667	-0.5855739463958644	0.3346969598277093	-0.3901346047830554	1.0	0.0	1.0	1.0	0.0	3.0	1.5073197077273173	0.0	-0.5855739463958644	0.3346969598277093	-0.0	0.0	334.0
3470000	-1611.6286980758075	-119.29448419501247	-1492.334213880795	0.07068635878734832	1.3348851023922457	-0.0994828055045698	-0.6477509322689626	0.4354890191921265	1.470500262733969	1.0	0.0	1.0	1.0	0.0	3.0	1.3348851023922457	-0.0	-0.6477509322689626	0.4354890191921265	0.0	0.0	310.0
3480000	-1615.8988487736692	-132.19670993291905	-1483.7021388407502	0.07710868452601888	1.4492116149169911	1.3295125228085203	-0.5156040670502169	0.43806973104736885	0.9007329639544916	1.0	0.0	1.0	1.0	0.0	3.0	1.4492116149169911	0.0	-0.5156040670502169	0.43806973104736885	0.0	0.0	324.0
3490000	-1619.2438369364165	-140.69973401507676	-1478.5441029213398	0.08235234294375827	1.5323782668288652	3.049461913030664	-0.5609432517013304	0.4920445445068865	1.2989513806604893	1.0	0.0	1.0	1.0	0.0	3.0	1.5323782668288652	0.0	-0.5609432517013304	0.4920445445068865	0.0	0.0	336.0
3500000	-1612.6588115089219	-124.67313656982172	-1487.9856749391001	0.07243300431298269	1.6884694944955032	-0.3917250602544015	-0.6771531714561617	0.5398568562382097	0.36339142548277	1.0	0.0	1.0	1.0	1.0	4.0	1.6884694944955032	-0.0	-0.6771531714561617	0.5398568562382097	0.36339142548277	0.0	317.0
3510000	-1620.0800399995428	-150.39962144121284	-1469.68041855833	0.09156213614937771	1.5339280258269752	-1.02998411445954	-0.5839589783413667	0.25963199162965006	0.256466279460862	1.0	0.0	1.0	1.0	1.0	4.0	1.5339280258269752	-0.0	-0.5839589783413667	0.25963199162965006	0.256466279460862	0.0	338.0
3520000	-1614.7749625040128	-123.59813411288596	-1491.176828391127	0.07225988386904414	1.812576007381934	-2.6211331714236614	-0.7553745391080207	0.43806540699082747	0.15899283097202319	1.0	0.0	1.0	1.0	1.0	4.0	1.812576007381934	-0.0	-0.7553745391080207	0.43806540699082747	0.15899283097202319	0.0	326.0
3530000	-1606.2604616503327	-134.43295673137365	-1471.827504918959	0.07702220836141796	1.6371811189872412	-0.08373479935425866	-0.5349553066336288	0.3815699649786296	0.20557578831024115	1.0	0.0	1.0	1.0	1.0	4.0	1.6371811189872412	-0.0	-0.5349553066336288	0.3815699649786296	0.20557578831024115	0.0	333.0
3540000	-1623.1890241116155	-129.55675993059668	-1493.6322641810189	0.07451221331760985	1.4022290450305421	5.383015117208083	-0.6080644413160472	0.396657736353033	1.4809406007681079	1.0	0.0	1.0	1.0	0.0	3.0	1.4022290450305421	0.0	-0.6080644413160472	0.396657736353033	0.0	0.0	318.0
3550000	-1621.6147958968938	-135.15818130734283	-1486.456614589551	0.08110719529297429	1.666382667858192	1.5794811629338363	-0.7133439807209323	0.4323112402745638	3.1029917203954627	1.0	0.0	1.0	1.0	0.0	3.0	1.666382667858192	0.0	-0.7133439807209323	0.4323112402745638	0.0	0.0	340.0
3560000	-1601.3874432960536	-125.37421343722184	-1476.0132298588317	0.07201168255749694	1.613391047726109	-2.020588101393315	-0.6327528278842183	0.5872461649581895	-2.760286326904822	1.0	0.0	1.0	1.0	0.0	3.0	1.613391047726109	-0.0	-0.6327528278842183	0.5872461649581895	-0.0	0.0	325.0
3570000	-1617.9712141475684	-138.53740976223213	-1479.4338043853363	0.08048947100249579	1.5306574350165199	-0.7636338330658196	-0.4234963732898615	0.14087044066180285	0.3919397812870284	1.0	0.0	1.0	1.0	1.0	4.0	1.5306574350165199	-0.0	-0.4234963732898615	0.14087044066180285	0.3919397812870284	0.0	327.0
3580000	-1605.7897422605795	-130.99587916597685	-1474.7938630946026	0.0768892622934686	1.8108079455740431	3.9990652513014333	-0.7417709599235963	0.38052117047037165	0.3358137368066875	1.0	0.0	1.0	1.0	1.0	4.0	1.8108079455740431	0.0	-0.7417709599235963	0.38052117047037165	0.3358137368066875	0.0	322.0
3590000	-1616.9130304425184	-128.03357904409563	-1488.8794513984228	0.07602663697986992	1.3561833614948442	-1.0033350155804588	-0.6383110135240846	0.5949656927853033	-1.747965395261634	1.0	0.0	1.0	1.0	0.0	3.0	1.3561833614948442	-0.0	-0.6383110135240846	0.5949656927853033	-0.0	0.0	330.0
3600000	-1617.7794262534967	-131.6055384186949	-1486.1738878348017	0.07604895784050432	1.6982779446319423	-3.7766494370121855	-0.615653570725594	0.5148727047410473	-3.1824534498376815	1.0	0.0	1.0	1.0	0.0	3.0	1.6982779446319423	-0.0	-0.615653570725594	0.5148727047410473	-0.0	0.0	331.0
3610000	-1618.9379398403648	-122.14515158948281	-1496.792788250882	0.06929762802281954	1.6188065275832242	-1.241376453539104	-0.5519707074936949	0.41978599461992006	-5.691281072380341	1.0	0.0	1.0	1.0	0.0	3.0	1.6188065275832242	-0.0	-0.5519707074936949	0.41978599461992006	-0.0	0.0	322.0
3620000	-1614.081314442401	-129.59705732829505	-1484.484257114106	0.07413677038233714	1.7524304069189018	3.5384918798242513	-0.7515084818249081	0.49111890359891386	2.805064016291002	1.0	0.0	1.0	1.0	0.0	3.0	1.7524304069189018	0.0	-0.7515084818249081	0.49111890359891386	0.0	0.0	334.0
3630000	-1599.478441826227	-117.69260676743653	-1481.7858350587906	0.06944315938923927	1.7418991540613262	-2.1651951615444514	-0.6579766806084973	0.6359082334553835	-0.2690655441113043	1.0	0.0	1.0	1.0	0.0	3.0	1.7418991540613262	-0.0	-0.6579766806084973	0.6359082334553835	-0.0	0.0	318.0
3640000	-1612.8636060808803	-131.9479856940914	-1480.915620386789	0.07755973076348645	1.4308668534551487	-1.0285970833867513	-0.6384696948291047	0.39049732208625754	-0.06373472432398528	1.0	0.0	1.0	1.0	0.0	3.0	1.4308668534551487	-0.0	-0.6384696948291047	0.39049732208625754	-0.0	0.0	319.0
3650000	-1612.2176267039931	-130.0473253960621	-1482.170301307931	0.07643537329246737	1.6020042986563046	-2.139118553739282	-0.5756804740495142	0.40620197130185554	-1.683939916337456	1.0	0.0	1.0	1.0	0.0	3.0	1.6020042986563046	-0.0	-0.5756804740495142	0.40620197130185554	-0.0	0.0	332.0
3660000	-1615.1274660103004	-123.42300540178931	-1491.704460608511	0.07175302276817903	1.8007474633019498	1.3613100011602226	-0.7343894867152948	0.5376591501718416	-0.8231942206283305	1.0	0.0	1.0	1.0	0.0	3.0	1.8007474633019498	0.0	-0.7343894867152948	0.5376591501718416	-0.0	0.0	331.0
3670000	-1616.1000749521988	-135.192672502482	-1480.9074024497168	0.08037545091001058	1.619947490883306	-2.432455532627627	-0.5340225245181841	0.5193777833888326	3.67164992610402	1.0	0.0	1.0	1.0	0.0	3.0	1.619947490883306	-0.0	-0.5340225245181841	0.5193777833888326	0.0	0.0	327.0
3680000	-1627.0375264347076	-110.54269354505125	-1516.4948328896564	0.06378846484180989	1.7747120707572872	-3.6402326341357045	-0.764461002228635	0.6632762920691593	0.1883661136336532	1.0	0.0	1.0	1.0	0.0	3.0	1.7747120707572872	-0.0	-0.764461002228635	0.6632762920691593	0.0	0.0	330.0
3690000	-1612.7622032643853	-118.99038502813865	-1493.7718182362466	0.06984688841645971	1.7156820075804793	2.476568473594944	-0.7268601848474897	0.552816336002995	-0.8058061596049626	1.0	0.0	1.0	1.0	0.0	3.0	1.7156820075804793	0.0	-0.7268601848474897	0.552816336002995	-0.0	0.0	324.0
3700000	-1621.267574136579	-132.7707611590992	-1488.4968129774797	0.07630095758795633	1.7904651789433017	0.7225539412924917	-0.6936884428480691	0.5218971086517027	4.2510651115916565	1.0	0.0	1.0	1.0	0.0	3.0	1.7904651789433017	0.0	-0.6936884428480691	0.5218971086517027	0.0	0.0	334.0
3710000	-1620.015868562312	-130.84097574556543	-1489.1748928167467	0.07657475279672872	1.6465513092899124	1.343469888866399	-0.5843422998129313	0.35165938080540043	-0.4489573467537622	1.0	0.0	1.0	1.0	0.0	3.0	1.6465513092899124	0.0	-0.5843422998129313	0.35165938080540043	-0.0	0.0	329.0
3720000	-1603.1293257508867	-128.4635895446872	-1474.6657362061994	0.07679374664794866	1.623086310761482	-0.5868158391468388	-0.6320963852066638	0.46230233319917485	3.4622107332267076	1.0	0.0	1.0	1.0	0.0	3.0	1.623086310761482	-0.0	-0.6320963852066638	0.46230233319917485	0.0	0.0	338.0
3730000	-1612.1602757846792	-145.57594096248903	-1466.5843348221902	0.0856270198245562	1.5160942957171608	-0.3681807366434552	-0.6889185746960806	0.43562561955579154	-0.7457862628271825	1.0	1.0	1.0	1.0	0.0	4.0	1.5160942957171608	-0.3681807366434552	-0.6889185746960806	0.43562561955579154	-0.0	0.0	312.0
3740000	-1618.923472438288	-118.67967753533352	-1500.2437949029545	0.0702917040072045	1.6275239044691816	0.5424271905737664	-0.6615632757062585	0.5888816736586605	-0.9672280965837204	1.0	0.0	1.0	1.0	0.0	3.0	1.6275239044691816	0.0	-0.6615632757062585	0.5888816736586605	-0.0	0.0	328.0
3750000	-1618.199027655376	-128.31468731489886	-1489.8843403404771	0.07413188832400752	1.5383180587114116	-0.8488063417664811	-0.6158507554424487	0.5535379868554907	3.5558363252802163	1.0	0.0	1.0	1.0	0.0	3.0	1.5383180587114116	-0.0	-0.6158507554424487	0.5535379868554907	0.0	0.0	325.0
3760000	-1604.0270834830087	-142.87189628483722	-1461.1551871981715	0.08146270468550945	1.6167113881893742	3.373128209272195	-0.600048910198298	0.3421051039327857	4.271289853799895	1.0	0.0	1.0	1.0	0.0	3.0	1.6167113881893742	0.0	-0.600048910198298	0.3421051039327857	0.0	0.0	328.0
3770000	-1615.143706822806	-124.5922134080203	-1490.5514934147857	0.0749117764583564	1.678206029438092	0.9194150461991946	-0.627946399278913	0.45268191133170393	1.5668682152583642	1.0	0.0	1.0	1.0	0.0	3.0	1.678206029438092	0.0	-0.627946399278913	0.45268191133170393	0.0	0.0	318.0
3780000	-1605.0313754449999	-117.04159356034668	-1487.9897818846532	0.06770054694229515	1.876889527118146	1.8466828488206537	-0.7258436653907289	0.445134957463808	0.22173823072049365	1.0	0.0	1.0	1.0	1.0	4.0	1.876889527118146	0.0	-0.7258436653907289	0.445134957463808	0.22173823072049365	0.0	335.0
3790000	-1612.8105118304622	-131.32437805435123	-1481.486133776111	0.07776968510967827	1.5164359965113383	1.2774985956172535	-0.59778482635149	0.4720714886214264	-0.6103796801092761	1.0	0.0	1.0	1.0	0.0	3.0	1.5164359965113383	0.0	-0.59778482635149	0.4720714886214264	-0.0	0.0	331.0
3800000	-1616.2055151745135	-131.2688017549645	-1484.936713419549	0.07731094068290371	1.5723168055940688	5.055617720709333	-0.6401043834102187	0.4243804123771007	-0.9539732869819812	1.0	0.0	1.0	1.0	0.0	3.0	1.5723168055940688	0.0	-0.6401043834102187	0.4243804123771007	-0.0	0.0	327.0
3810000	-1615.8477619095047	-121.06643933771163	-1494.781322571793	0.07107809205604354	1.8064987576747558	-2.4572096820071714	-0.7353375897652613	0.5396726052287387	-1.6555553210581264	1.0	0.0	1.0	1.0	0.0	3.0	1.8064987576747558	-0.0	-0.7353375897652613	0.5396726052287387	-0.0	0.0	334.0
3820000	-1609.043946449125	-128.32745288479208	-1480.716493564333	0.07620065657543423	1.6115890775149064	-2.0015476906230667	-0.615972542785447	0.6087998182183134	-2.074283852364866	1.0	0.0	1.0	1.0	0.0	3.0	1.6115890775149064	-0.0	-0.615972542785447	0.6087998182183134	-0.0	0.0	329.0
3830000	-1609.4206705690979	-122.04467331110692	-1487.375997257991	0.07154956048934841	1.668801385492273	-2.6780040661204483	-0.7023439907081781	0.5521444688471753	-2.583030359189683	1.0	0.0	1.0	1.0	0.0	3.0	1.668801385492273	-0.0	-0.7023439907081781	0.5521444688471753	-0.0	0.0	338.0
3840000	-1620.5190988293034	-117.62521676575584	-1502.8938820635476	0.07088645240662712	1.7009221709564297	-1.4420608801242185	-0.7530811048666425	0.4696570638462274	-1.1351888066147	1.0	0.0	1.0	1.0	0.0	3.0	1.7009221709564297	-0.0	-0.7530811048666425	0.4696570638462274	-0.0	0.0	321.0
3850000	-1604.697150169934	-130.57942465677135	-1474.1177255131627	0.07686026570475475	1.5084074638196248	4.167677572032464	-0.6188126088000304	0.3904475024941196	0.8101973645408327	1.0	0.0	1.0	1.0	0.0	3.0	1.5084074638196248	0.0	-0.6188126088000304	0.3904475024941196	0.0	0.0	328.0
3860000	-1619.0662483377002	-120.92795476121664	-1498.1382935764836	0.07041157568297114	1.5635046577925726	2.210625899996361	-0.6173517388944266	0.5630880928816814	-2.910149729758218	1.0	0.0	1.0	1.0	0.0	3.0	1.5635046577925726	0.0	-0.6173517388944266	0.5630880928816814	-0.0	0.0	330.0
3870000	-1609.0511283480469	-119.13784233224362	-1489.9132860158031	0.0680703612305833	1.5786605499579813	2.1596328184725286	-0.645758511779038	0.4314496603200347	0.12210256237351483	1.0	0.0	1.0	1.0	1.0	4.0	1.5786605499579813	0.0	-0.645758511779038	0.4314496603200347	0.12210256237351483	0.0	321.0
3880000	-1619.231934969932	-133.535946853803	-1485.695988116129	0.08024555476170325	1.5536865717934887	2.3941387891616177	-0.6262692292353913	0.41865074940133773	0.5487845801200918	1.0	0.0	1.0	1.0	0.0	3.0	1.5536865717934887	0.0	-0.6262692292353913	0.41865074940133773	0.0	0.0	326.0
3890000	-1608.487044394753	-113.98235241074566	-1494.5046919840072	0.06455754165627726	1.7127680058037613	1.5731552957133177	-0.7137995912835926	0.6212022510525639	0.28853584222332945	1.0	0.0	1.0	1.0	0.0	3.0	1.7127680058037613	0.0	-0.7137995912835926	0.6212022510525639	0.0	0.0	329.0
3900000	-1614.0505287820201	-123.73351516387163	-1490.3170136181484	0.07319880536936207	1.555462512607123	0.08596853817114823	-0.6498424059750084	0.48561728314568636	1.160816558974347	1.0	0.0	1.0	1.0	0.0	3.0	1.555462512607123	0.0	-0.6498424059750084	0.48561728314568636	0.0	0.0	327.0
3910000	-1619.8618635171752	-132.88430384749105	-1486.977559669684	0.07832962958557296	1.6200338723197483	-0.4216572319145367	-0.7098123910373904	0.33531825052608594	2.022228770248196	1.0	1.0	1.0	1.0	0.0	4.0	1.6200338723197483	-0.4216572319145367	-0.7098123910373904	0.33531825052608594	0.0	0.0	331.0
3920000	-1607.3634947831938	-123.32299996128943	-1484.0404948219043	0.07254990312708771	1.5876310246967478	-1.4803156592308677	-0.5513420815893829	0.5663163637021327	-2.0327231747475105	1.0	0.0	1.0	1.0	0.0	3.0	1.5876310246967478	-0.0	-0.5513420815893829	0.5663163637021327	-0.0	0.0	322.0
3930000	-1607.822741744728	-121.59103577864242	-1486.2317059660857	0.07259687098451442	1.5193565219332508	-2.4231288473478507	-0.6599540666582026	0.6188048860092371	-3.7267301048323622	1.0	0.0	1.0	1.0	0.0	3.0	1.5193565219332508	-0.0	-0.6599540666582026	0.6188048860092371	-0.0	0.0	331.0
3940000	-1622.391039585268	-125.27894471530321	-1497.1120948699647	0.07142806903501404	1.8321466457975806	3.705537092381205	-0.7577645968378338	0.5498282727941572	3.6901397018886914	1.0	0.0	1.0	1.0	0.0	3.0	1.8321466457975806	0.0	-0.7577645968378338	0.5498282727941572	0.0	0.0	333.0
3950000	-1617.8710356633653	-112.27101983394532	-1505.60001582942	0.06457563017316764	1.6987020900130274	1.8907572706379945	-0.7614143334672612	0.6129844497979541	-0.17504412384403256	1.0	0.0	1.0	1.0	0.0	3.0	1.6987020900130274	0.0	-0.7614143334672612	0.6129844497979541	-0.0	0.0	326.0
3960000	-1608.3336358589331	-127.74858079273116	-1480.585055066202	0.07516731522494874	1.5462676563346582	0.009432786286598788	-0.716266194523374	0.5059009743403718	0.6695058678976415	1.0	0.0	1.0	1.0	0.0	3.0	1.5462676563346582	0.0	-0.716266194523374	0.5059009743403718	0.0	0.0	324.0
3970000	-1614.2162960897685	-128.95482640590438	-1485.261469683864	0.07571949557878922	1.4541878361218397	-1.6011493705203426	-0.550055995543098	0.40222469650027504	-2.0578596181789437	1.0	0.0	1.0	1.0	0.0	3.0	1.4541878361218397	-0.0	-0.550055995543098	0.40222469650027504	-0.0	0.0	320.0
3980000	-1612.3331158664882	-126.73825430634679	-1485.5948615601415	0.0758032526124229	1.6381421025532776	1.7121108553282667	-0.6120941991270038	0.430414535697343	-2.1530806861352394	1.0	0.0	1.0	1.0	0.0	3.0	1.6381421025532776	0.0	-0.6120941991270038	0.430414535697343	-0.0	0.0	342.0
3990000	-1618.1987154978287	-119.30590768979928	-1498.8928078080294	0.06690589202003815	1.6513402469417027	-6.1546206669583805	-0.7268503246674027	0.4993392979060027	2.200517908054127	1.0	0.0	1.0	1.0	0.0	3.0	1.6513402469417027	-0.0	-0.7268503246674027	0.4993392979060027	0.0	0.0	328.0
4000000	-1609.5652055567266	-115.53207072878571	-1494.0331348279408	0.0680614350540942	1.7091923242651474	2.507088055181667	-0.7122035543158287	0.6779123727569797	-1.2473900511752645	1.0	0.0	1.0	1.0	0.0	3.0	1.7091923242651474	0.0	-0.7122035543158287	0.6779123727569797	-0.0	0.0	331.0
4010000	-1616.7549097310443	-136.32104001039693	-1480.4338697206474	0.08106659094691433	1.6732883271380135	-0.20453152162653654	-0.8320528845842794	0.447320645869557	0.22235294095554137	1.0	0.0	1.0	1.0	0.0	3.0	1.6732883271380135	-0.0	-0.8320528845842794	0.447320645869557	0.0	0.0	339.0
4020000	-1614.1247645396443	-134.74448820664338	-1479.380276333001	0.0796432866729893	1.6326992541645027	-1.7887382431103769	-0.5635723328051586	0.5431462765260443	-1.760418424076992	1.0	0.0	1.0	1.0	0.0	3.0	1.6326992541645027	-0.0	-0.5635723328051586	0.5431462765260443	-0.0	0.0	333.0
4030000	-1612.4815389586213	-140.03307043277417	-1472.4484685258471	0.08452511529392609	1.5082453769462971	1.1193828450761576	-0.6115700390764013	0.3483059877869301	1.2724473795356515	1.0	0.0	1.0	1.0	0.0	3.0	1.5082453769462971	0.0	-0.6115700390764013	0.3483059877869301	0.0	0.0	335.0
4040000	-1609.9508135511082	-124.47981871038421	-1485.470994840724	0.07409594820943899	1.8303161167368318	0.2584887359930945	-0.7090056255110523	0.5424601596749572	3.8298383446598447	1.0	0.0	1.0	1.0	0.0	3.0	1.8303161167368318	0.0	-0.7090056255110523	0.5424601596749572	0.0	0.0	331.0
4050000	-1612.3544069165005	-139.27422458992072	-1473.0801823265797	0.07979939552005594	1.8133913678504305	-2.5582555062928116	-0.649976346873983	0.6784449374951589	0.0645221571227757	1.0	0.0	1.0	1.0	1.0	4.0	1.8133913678504305	-0.0	-0.649976346873983	0.6784449374951589	0.0645221571227757	0.0	341.0
4060000	-1615.647762081809	-122.30634262261681	-1493.3414194591924	0.0707736439779145	1.7032506328233497	0.8059695850784907	-0.6830581753977447	0.5273471386653286	-1.719019805081745	1.0	0.0	1.0	1.0	0.0	3.0	1.7032506328233497	0.0	-0.6830581753977447	0.5273471386653286	-0.0	0.0	321.0
4070000	-1621.3400849978277	-113.99157521964713	-1507.3485097781806	0.0659032322012915	1.6955138561426255	-0.8690002066011591	-0.6338869681434337	0.6060492596819363	0.9020011312034912	1.0	0.0	1.0	1.0	0.0	3.0	1.6955138561426255	-0.0	-0.6338869681434337	0.6060492596819363	0.0	0.0	331.0
4080000	-1609.4361603846783	-121.60506306200791	-1487.8310973226703	0.07170370343716338	1.6200376679396715	0.5146461736211511	-0.5587340502402504	0.5068342852580324	-0.3578693013526009	1.0	0.0	1.0	1.0	0.0	3.0	1.6200376679396715	0.0	-0.5587340502402504	0.5068342852580324	-0.0	0.0	322.0
4090000	-1617.2952527535222	-116.8178027396857	-1500.4774500138365	0.06967776242413645	1.741366470999256	-0.559441651337792	-0.8594108698458519	0.4552937717270992	1.4559046854671822	1.0	0.0	1.0	1.0	0.0	3.0	1.741366470999256	-0.0	-0.8594108698458519	0.4552937717270992	0.0	0.0	315.0
4100000	-1607.7842072901792	-134.5900822031786	-1473.1941250870007	0.0782825604917051	1.6258503737992942	-0.5166879875260106	-0.6567519717400784	0.41062982186645813	0.21606102289383633	1.0	0.0	1.0	1.0	1.0	4.0	1.6258503737992942	-0.0	-0.6567519717400784	0.41062982186645813	0.21606102289383633	0.0	338.0
4110000	-1599.656711969688	-112.46584064585055	-1487.1908713238377	0.06570421993933126	1.620701417691482	-1.4885944935546953	-0.6923967202974903	0.6053992033368761	1.8888359700802215	1.0	0.0	1.0	1.0	0.0	3.0	1.620701417691482	-0.0	-0.6923967202974903	0.6053992033368761	0.0	0.0	320.0
4120000	-1608.9136753969929	-137.065759970324	-1471.8479154266688	0.08173528934689811	1.6509101117449858	-1.6233491680590537	-0.750100465135733	0.43810217873952234	0.45264644148540467	1.0	0.0	1.0	1.0	0.0	3.0	1.6509101117449858	-0.0	-0.750100465135733	0.43810217873952234	0.0	0.0	338.0
4130000	-1612.4578725647334	-126.10362365191028	-1486.354248912823	0.07356195709377926	1.5787462952138376	0.7206130564315685	-0.7369131211898935	0.36884195121805863	-3.2530659523693624	1.0	0.0	1.0	1.0	0.0	3.0	1.5787462952138376	0.0	-0.7369131211898935	0.36884195121805863	-0.0	0.0	334.0
4140000	-1608.797441219603	-142.31236872702743	-1466.4850724925755	0.0835881080505525	1.554985465478151	-0.28820290111027097	-0.6230467121227011	0.4364977816044103	-0.3016732830214537	1.0	1.0	1.0	1.0	0.0	4.0	1.554985465478151	-0.28820290111027097	-0.6230467121227011	0.4364977816044103	-0.0	0.0	336.0
4150000	-1615.0509422155335	-133.3373129983015	-1481.713629217232	0.07766960562731916	1.6126676508961697	0.7905126223687501	-0.4773673660422571	0.4691814031763012	0.3623290846837512	1.0	0.0	1.0	1.0	1.0	4.0	1.6126676508961697	0.0	-0.4773673660422571	0.4691814031763012	0.3623290846837512	0.0	327.0
4160000	-1608.3828475259668	-138.50357325142903	-1469.8792742745377	0.08048989598336105	1.7791668793202007	-0.2542432661999116	-0.5453506973122897	0.4432653733922062	0.39079279972809366	1.0	1.0	1.0	1.0	1.0	5.0	1.7791668793202007	-0.2542432661999116	-0.5453506973122897	0.4432653733922062	0.39079279972809366	0.0	319.0
4170000	-1613.6560982989959	-122.42698745081888	-1491.229110848177	0.07144112350552186	1.61383489920001	-0.9112563826058956	-0.5476684463521356	0.41415575756283285	3.1173266561711914	1.0	0.0	1.0	1.0	0.0	3.0	1.61383489920001	-0.0	-0.5476684463521356	0.41415575756283285	0.0	0.0	323.0
4180000	-1614.203320212712	-135.99872923098502	-1478.204590981727	0.07951783142377566	1.7779996968987481	-0.3644245700275898	-0.7108846911492719	0.5271709082025052	0.19019283785547195	1.0	1.0	1.0	1.0	1.0	5.0	1.7779996968987481	-0.3644245700275898	-0.7108846911492719	0.5271709082025052	0.19019283785547195	0.0	337.0
4190000	-1615.2976287721567	-117.7523872763259	-1497.5452414958309	0.06776555407852017	1.865491469544012	0.6407584541749597	-0.5802782105257247	0.670006051345646	0.3029836500038138	1.0	0.0	1.0	1.0	1.0	4.0	1.865491469544012	0.0	-0.5802782105257247	0.670006051345646	0.3029836500038138	0.0	331.0
4200000	-1611.6398651924885	-127.33864786076009	-1484.3012173317284	0.07596978436323132	1.6837444720883155	-2.109520200339034	-0.5671316955798723	0.45513170337105235	1.5669938453750483	1.0	0.0	1.0	1.0	0.0	3.0	1.6837444720883155	-0.0	-0.5671316955798723	0.45513170337105235	0.0	0.0	331.0
4210000	-1608.9253567480046	-121.129759246546	-1487.7955975014586	0.06883465134666641	1.995419547866849	-1.0642359391950107	-0.6917624017570152	0.3575847410295825	0.20180868899052948	1.0	0.0	1.0	1.0	1.0	4.0	1.995419547866849	-0.0	-0.6917624017570152	0.3575847410295825	0.20180868899052948	0.0	327.0
4220000	-1613.2841339621775	-120.599630249785	-1492.6845037123926	0.06814012537116679	1.5902977324279441	-5.275888081800983	-0.7361522541172094	0.4851018777287677	-2.4431334593563054	1.0	0.0	1.0	1.0	0.0	3.0	1.5902977324279441	-0.0	-0.7361522541172094	0.4851018777287677	-0.0	0.0	328.0
